-0.457061909074372, 0.4347547917555, 4.95638559020174, -0.460234612030112, -0.276881345127126, 1.75230387365293, -0.403212551217904, -0.238019569344117, 3.36342993665925, -1.82507933218738, 1.53710588035266, -1.8082654063359, 0.230326540314986, -0.572104071384917, 3.70761169771774, 0.361689354664335, -0.541376817341982, -1.77358013436656
-0.457061909074372, 0.4347547917555, 4.95638559020174, -0.460234612030112, -0.276881345127126, 1.75230387365293, -0.403212551217904, -0.238019569344117, 3.36342993665925, -1.82507933218738, 1.53710588035266, -1.8082654063359, 0.230326540314986, -0.572104071384917, 3.70761169771774, 0.361689354664335, -0.541376817341982, -1.77358013436656
-0.503148958579115, 0.389572686260211, 4.91164640720257, -0.411201550190988, -0.252314292086377, 1.72666244084797, -0.449060146113331, -0.192939893973305, 3.41159033565714, -1.82651304187465, 1.56050541484981, -1.7598227910242, 0.265162686850287, -0.52960964982112, 3.69119741650738, 0.36032284142656, -0.491376817341984, -1.73481138413733
-0.549376440115722, 0.347653782826756, 4.86679364264158, -0.362203779276871, -0.227454141405539, 1.70088008555585, -0.494811083836374, -0.147694712628232, 3.45957086004231, -1.8295141126085, 1.58478212744497, -1.71137925923694, 0.299950845340043, -0.487151312737904, 3.67428493087313, 0.359630030843246, -0.441376817341985, -1.69609847427966
-0.595744353684192, 0.308998081455135, 4.82182729651877, -0.31324129928776, -0.20230089308461, 1.67495680777656, -0.540465364387033, -0.102284025308898, 3.50737150981477, -1.83408254438893, 1.60993601813814, -1.66293481097412, 0.334691015784253, -0.444729060135269, 3.65687424081499, 0.359610922914393, -0.391376817341987, -1.65744140479354
-0.642252699284526, 0.273605582145348, 4.77674736883413, -0.264314110223656, -0.176854547123591, 1.64889260751009, -0.586022987765307, -0.0567078320153034, 3.5549922849745, -1.84021833721594, 1.63596708692931, -1.61448944623573, 0.369383198182919, -0.402342892013216, 3.63896534633296, 0.360265517640003, -0.341376817341988, -1.61884017567897
-0.688901476916724, 0.241476284897395, 4.73155385958767, -0.215422212084559, -0.151115103522482, 1.62268748475645, -0.631483953971198, -0.0109661327474473, 3.60243318552152, -1.84792149108953, 1.66287533381849, -1.56604316502178, 0.40402739253604, -0.359992808371744, 3.62055824742704, 0.361593815020073, -0.29137681734199, -1.58029478693595
-0.735690686580785, 0.212610189711276, 4.68624676877939, -0.166565604870469, -0.125082562281282, 1.59634143951564, -0.676848263004705, 0.0349410724946699, 3.64969421145582, -1.8571920060097, 1.69066075880567, -1.51759596733227, 0.438623598843616, -0.317678809210854, 3.60165294409723, 0.363595815054605, -0.241376817341991, -1.54180523856448
-0.782620328276709, 0.187007296586991, 4.64082609640928, -0.117744288581385, -0.0987569233999919, 1.56985447178766, -0.722115914865828, 0.0810137837110481, 3.69677536277741, -1.86802988197645, 1.71932336189085, -1.4691478531672, 0.473171817105647, -0.275400894530545, 3.58224943634353, 0.366271517743599, -0.191376817341992, -1.50337153056456
-0.829690402004498, 0.16466760552454, 4.59529184247736, -0.0689582632173086, -0.0721381868786116, 1.54322658157251, -0.767286909554566, 0.127252000901687, 3.74367663948627, -1.88043511898978, 1.74886314307405, -1.42069882252657, 0.507672047322133, -0.233159064330818, 3.56234772416594, 0.369620923087055, -0.141376817341994, -1.46499366293619
